station_id,year,url
42849099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42849099999.csv
42851099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42851099999.csv
42855099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42855099999.csv
42860099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42860099999.csv
42866099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42866099999.csv
42867099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42867099999.csv
42871099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42871099999.csv
42872099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42872099999.csv
42874099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42874099999.csv
42875099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42875099999.csv
42876099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42876099999.csv
42883099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42883099999.csv
42886099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42886099999.csv
42891099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42891099999.csv
42894099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42894099999.csv
42895099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42895099999.csv
42900099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42900099999.csv
42901099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42901099999.csv
42903099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42903099999.csv
42909099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42909099999.csv
42914099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42914099999.csv
42915099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42915099999.csv
42920099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42920099999.csv
