"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"42176099999","2023-02-04T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0218,1","+0096,1","10104,1",,,,,,,,,,"240,M,+0221,1",,,"9,9,999,9,-025,1",,"SYN05242176 32996 02502 10218 20096 40104 333 10221 59025=",
"42176099999","2023-02-05T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0112,1","+0092,1","10124,1",,,,,,,,,,"240,M,+0221,1","240,N,+0098,1",,"9,9,999,9,-011,1",,"SYN06842176 32996 02302 10112 20092 40124 333 10221 20098 59011 555 10014=",
"42176099999","2023-02-05T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0230,1","+0093,1","10096,1",,,,,,,,,,"240,M,+0233,1",,,"9,9,999,9,-008,1",,"SYN05242176 32996 02502 10230 20093 40096 333 10233 59008=",
"42176099999","2023-02-06T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0116,1","+0096,1","10118,1",,,,,,,,,,"240,M,+0233,1","240,N,+0104,1",,"9,9,999,9,-007,1",,"SYN06842176 32996 01402 10116 20096 40118 333 10233 20104 59007 555 10014=",
"42176099999","2023-02-06T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0248,1","+0127,1","10085,1",,,,,,,,,,"240,M,+0254,1",,,"9,9,999,9,-012,1",,"SYN05242176 32996 03202 10248 20127 40085 333 10254 59012=",
"42176099999","2023-02-07T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0134,1","+0119,1","10110,1",,,,,,,,,,"240,M,+0253,1","240,N,+0126,1",,"9,9,999,9,-006,1",,"SYN06842176 32996 02302 10134 20119 40110 333 10253 20126 59006 555 10014=",
"42176099999","2023-02-07T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0218,1","+0110,1","10098,1",,,,,,,,,,"240,M,+0223,1",,,"9,9,999,9,+020,1",,"SYN05242176 32996 02902 10218 20110 40098 333 10223 58020=",
"42176099999","2023-02-08T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0108,1","+0088,1","10138,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0223,1","240,N,+0094,1",,"9,9,999,9,+025,1",,"SYN07442176 32996 31802 10108 20088 40138 83030 333 10223 20094 58025 555 10014=",
"42176099999","2023-02-08T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0216,1","+0093,1","10112,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0219,1",,,"9,9,999,9,+014,1",,"SYN05842176 32996 63202 10216 20093 40112 86030 333 10219 58014=",
"42176099999","2023-02-09T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0108,1","+0084,1","10124,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0219,1","240,N,+0096,1",,"9,9,999,9,-013,1",,"SYN07442176 32996 62902 10108 20084 40124 86030 333 10219 20096 59013 555 10014=",
"42176099999","2023-02-09T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0248,1","+0127,1","10076,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-023,1",,"SYN05842176 32996 41402 10248 20127 40076 84030 333 10251 59023=",
"42176099999","2023-02-10T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0150,1","+0136,1","10110,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0251,1","240,N,+0142,1",,"9,9,999,9,-011,1",,"SYN07442176 32996 31402 10150 20136 40110 83030 333 10251 20142 59011 555 10014=",
"42176099999","2023-02-10T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0254,1","+0139,1","10062,1",,,,,,,,"9,AGL   ,+99999,+99999","03,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0260,1",,,"9,9,999,9,-012,1",,"SYN05242176 32996 32302 10254 20139 40062 333 10260 59012=",
"42176099999","2023-02-11T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0232,1","+0140,1","10119,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0235,1",,,"9,9,999,9,+054,1",,"SYN05842176 32996 32902 10232 20140 40119 83030 333 10235 58054=",
"42176099999","2023-02-12T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0104,1","+0084,1","10173,1",,,,,,,,,,"240,M,+0235,1","240,N,+0086,1",,,,"SYN06242176 32996 03202 10104 20084 40173 333 10235 20086 555 10014=",
"42176099999","2023-02-12T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0198,1","+0027,1","10162,1",,,,,,,,,,"240,M,+0203,1",,,"9,9,999,9,+039,1",,"SYN05242176 32996 02702 10198 20027 40162 333 10203 58039=",
"42176099999","2023-02-13T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0090,1","+0069,1","10166,1",,,,,,,,,,"240,M,+0203,1","240,N,+0074,1",,"9,9,999,9,-008,1",,"SYN06842176 32996 02702 10090 20069 40166 333 10203 20074 59008 555 10014=",
"42176099999","2023-02-13T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0198,1","+0135,1","10128,1",,,,,,,,,,"240,M,+0202,1",,,"9,9,999,9,-003,1",,"SYN05242176 32996 02502 10198 20135 40128 333 10202 59003=",
"42176099999","2023-02-14T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0104,1","+0075,1","10164,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0202,1","240,N,+0088,1",,"9,9,999,9,-001,1",,"SYN06442176 32996 32302 10104 20075 40164 83030 333 10202 20088 59001=",
"42176099999","2023-02-14T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0216,1","+0188,1","10122,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0218,1",,,"9,9,999,9,-005,1",,"SYN05842176 32996 42902 10216 20188 40122 84030 333 10218 59005=",
"42176099999","2023-02-15T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0140,1","+0093,1","10126,1",,,,,,,,,,"240,M,+0218,1","240,N,+0116,1",,"9,9,999,9,-034,1",,"SYN06842176 32996 01602 10140 20093 40126 333 10218 20116 59034 555 10014=",
"42176099999","2023-02-15T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0242,1","+0191,1","10096,1",,,,,,,,,,"240,M,+0249,1",,,,,"SYN04642176 32996 02902 10242 20191 40096 333 10249=",
"42176099999","2023-02-16T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0124,1","+0105,1","10148,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0249,1","240,N,+0108,1",,"9,9,999,9,+020,1",,"SYN07442176 32996 43202 10124 20105 40148 84030 333 10249 20108 58020 555 10014=",
"42176099999","2023-02-16T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0254,1","+0199,1","10111,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0257,1",,,"9,9,999,9,+014,1",,"SYN05842176 32996 63202 10254 20199 40111 86030 333 10257 58014=",
"42176099999","2023-02-17T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0150,1","+0136,1","10157,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0257,1","240,N,+0140,1",,"9,9,999,9,+011,1",,"SYN07442176 32996 60902 10150 20136 40157 86030 333 10257 20140 58011 555 10014=",
"42176099999","2023-02-17T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0258,1","+0210,1","10125,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0263,1",,,"9,9,999,9,+014,1",,"SYN05842176 32996 62902 10258 20210 40125 86030 333 10263 58014=",
"42176099999","2023-02-18T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","000500,1,9,9","+0126,1","+0111,1","10155,1",,"4,1,02,1","4,1,02,1",,,,,,,"240,M,+0263,1","240,N,+0116,1",,"9,9,999,9,-004,1","45,1","SYN07442176 31993 01602 10126 20111 40155 74544 333 10263 20116 59004 555 10014=",
"42176099999","2023-02-18T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0250,1","+0201,1","10111,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0253,1",,,"9,9,999,9,-014,1",,"SYN05842176 32996 42502 10250 20201 40111 84030 333 10253 59014=",
"42176099999","2023-02-19T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","000500,1,9,9","+0128,1","+0109,1","10147,1",,"4,1,02,1","4,1,02,1",,,,,,,"240,M,+0253,1","240,N,+0112,1",,"9,9,999,9,-007,1","45,1","SYN07442176 31993 01102 10128 20109 40147 74544 333 10253 20112 59007 555 10014=",
"42176099999","2023-02-19T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0270,1","+0206,1","10110,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0278,1",,,"9,9,999,9,-010,1",,"SYN05842176 32996 61402 10270 20206 40110 86030 333 10278 59010=",
"42176099999","2023-02-20T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0168,1","+0154,1","10108,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0278,1","240,N,+0154,1",,"9,9,999,9,-035,1",,"SYN07442176 32996 42002 10168 20154 40108 84030 333 10278 20154 59035 555 10014=",
"42176099999","2023-02-20T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0290,1","+0212,1","10067,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0305,1",,,"9,9,999,9,-031,1",,"SYN05842176 32996 60902 10290 20212 40067 86030 333 10305 59031=",
"42176099999","2023-02-21T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0146,1","+0132,1","10096,1",,,,,,,,,,"240,M,+0305,1","240,N,+0134,1",,"9,9,999,9,-014,1",,"SYN06842176 32996 02302 10146 20132 40096 333 10305 20134 59014 555 10014=",
"42176099999","2023-02-21T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0270,1","+0180,1","10092,1",,,,,,"02,1,+99999,9,06,1","99,9,+99999,9,03,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0295,1",,,"9,9,999,9,+003,1",,"SYN05842176 32996 43202 10270 20180 40092 82430 333 10295 58003=",
"42176099999","2023-02-22T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","000200,1,9,9","+0166,1","+0138,1","10119,1",,"4,1,02,1","4,1,02,1",,,,,,,"240,M,+0269,1","240,N,+0154,1",,"9,9,999,9,+025,1","45,1","SYN07442176 31992 02302 10166 20138 40119 74544 333 10269 20154 58025 555 10014=",
"42176099999","2023-02-22T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0260,1","+0199,1","10000,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0270,1",,,"9,9,999,9,+019,1",,"SYN05842176 32996 43602 10260 20199 40000 84030 333 10270 58019=",
"42176099999","2023-02-23T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0146,1","+0132,1","10124,1",,,,,,,,,,"240,M,+0270,1","240,N,+0126,1",,"9,9,999,9,+003,1",,"SYN06842176 32996 02502 10146 20132 40124 333 10270 20126 58003 555 10014=",
"42176099999","2023-02-23T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0252,1","+0190,1","10000,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0256,1",,,"9,9,999,9,+000,1",,"SYN05842176 32996 32502 10252 20190 40000 83030 333 10256 58000=",
"42176099999","2023-02-24T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0140,1","+0129,1","10141,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0256,1","240,N,+0130,1",,"9,9,999,9,+016,1",,"SYN07442176 32996 62002 10140 20129 40141 86030 333 10256 20130 58016 555 10014=",
"42176099999","2023-02-24T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0260,1","+0139,1","10118,1",,,,,,,,,,"240,M,+0263,1",,,"9,9,999,9,+018,1",,"SYN05242176 32996 03202 10260 20139 40118 333 10263 58018=",
"42176099999","2023-02-25T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0148,1","+0130,1","10160,1",,,,,,,,,,"240,M,+0263,1","240,N,+0124,1",,"9,9,999,9,+019,1",,"SYN06842176 32996 01802 10148 20130 40160 333 10263 20124 58019 555 10014=",
"42176099999","2023-02-25T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0268,1","+0194,1","10123,1",,,,,,,,,,"240,M,+0272,1",,,"9,9,999,9,+006,1",,"SYN05242176 32996 02902 10268 20194 40123 333 10272 58006=",
"42176099999","2023-02-26T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0150,1","+0132,1","10172,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","99,99,9,06,1,99,9,99999,9,99,9,99,9","240,M,+0272,1","240,N,+0138,1",,"9,9,999,9,+012,1",,"SYN07442176 32996 02302 10150 20132 40172 86030 333 10272 20138 58012 555 10014=",
"42176099999","2023-02-26T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0286,1","+0201,1","10136,1",,,,,,,,,,"240,M,+0286,1",,,"9,9,999,9,+014,1",,"SYN05242176 32996 03402 10286 20201 40136 333 10286 58014=",
"42176099999","2023-02-27T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0166,1","+0149,1","10174,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0289,1","240,N,+0146,1",,"9,9,999,9,+004,1",,"SYN07442176 32996 41802 10166 20149 40174 84030 333 10289 20146 58004 555 10014=",
"42176099999","2023-02-27T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0278,1","+0188,1","10133,1",,,,,,,,,,"240,M,+0281,1",,,"9,9,999,9,-004,1",,"SYN05242176 32996 03202 10278 20188 40133 333 10281 59004=",
"42176099999","2023-02-28T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0152,1","+0138,1","10170,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0281,1","240,N,+0138,1",,"9,9,999,9,-005,1",,"SYN07442176 32996 62902 10152 20138 40170 86030 333 10281 20138 59005 555 10014=",
"42176099999","2023-02-28T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0250,1","+0126,1","10149,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0255,1",,,"9,9,999,9,+013,1",,"SYN05842176 32996 63402 10250 20126 40149 86030 333 10255 58013=",
"42176099999","2023-03-01T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0170,1","+0156,1","10186,1","24,0000,9,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0255,1","240,N,+0162,1",,"9,9,999,9,+016,1",,"SYN08042176 22996 63202 10170 20156 40186 86030 333 10255 20162 58016 6990/ 555 10000=","Q01  00002PRCP24"
"42176099999","2023-03-01T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0276,1","+0155,1","10155,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0281,1",,,"9,9,999,9,+008,1",,"SYN05842176 32996 33402 10276 20155 40155 83030 333 10281 58008=",
"42176099999","2023-03-02T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0164,1","+0147,1","10183,1",,,,,,,,,,"240,M,+0281,1","240,N,+0156,1",,"9,9,999,9,-002,1",,"SYN06842176 32996 01402 10164 20147 40183 333 10281 20156 59002 555 10000=",
"42176099999","2023-03-03T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0276,1","+0163,1","10151,1",,,,,,,,,,"240,M,+0280,1",,,,,"SYN04642176 32996 02902 10276 20163 40151 333 10280=",
"42176099999","2023-03-04T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0184,1","+0146,1","10196,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0280,1","240,N,+0168,1",,"9,9,999,9,+005,1",,"SYN07442176 32996 63202 10184 20146 40196 86030 333 10280 20168 58005 555 10000=",
"42176099999","2023-03-04T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0250,1","+0166,1","10160,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0257,1",,,"9,9,999,9,+008,1",,"SYN05842176 32996 72902 10250 20166 40160 87030 333 10257 58008=",
"42176099999","2023-03-05T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0184,1","+0142,1","10188,1",,,,,,,,,,"240,M,+0257,1","240,N,+0162,1",,"9,9,999,9,-008,1",,"SYN06842176 32996 03202 10184 20142 40188 333 10257 20162 59008 555 10000=",
"42176099999","2023-03-05T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0270,1","+0156,1","10140,1",,,,,,,,,,"240,M,+0273,1",,,"9,9,999,9,-019,1",,"SYN05242176 32996 02002 10270 20156 40140 333 10273 59019=",
"42176099999","2023-03-06T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0166,1","+0149,1","10165,1",,,,,,,,,,"240,M,+0273,1","240,N,+0148,1",,"9,9,999,9,-023,1",,"SYN06842176 32996 01602 10166 20149 40165 333 10273 20148 59023 555 10000=",
"42176099999","2023-03-06T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0268,1","+0194,1","10119,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0290,1",,,"9,9,999,9,-020,1",,"SYN05842176 32996 32702 10268 20194 40119 83030 333 10290 59020=",
"42176099999","2023-03-07T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0152,1","+0134,1","10155,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,99999,9,99,9,99,9","240,M,+0290,1","240,N,+0136,1",,"9,9,999,9,-011,1",,"SYN07442176 32996 00000 10152 20134 40155 84030 333 10290 20136 59011 555 10000=",
"42176099999","2023-03-07T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0270,1","+0189,1","10114,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0273,1",,,"9,9,999,9,-004,1",,"SYN05842176 32996 42902 10270 20189 40114 84030 333 10273 59004=",
"42176099999","2023-03-08T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0162,1","+0141,1","10161,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0273,1","240,N,+0142,1",,"9,9,999,9,+007,1",,"SYN07442176 32996 33602 10162 20141 40161 83030 333 10273 20142 58007 555 10000=",
"42176099999","2023-03-08T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0270,1","+0193,1","10128,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0277,1",,,"9,9,999,9,+012,1",,"SYN05842176 32996 32902 10270 20193 40128 83030 333 10277 58012=",
