"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"43302599999","2023-10-29T23:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0026,1","00366,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET067METAR VOBG 292330Z 10005KT 4000 BR SCT008 SCT012 22/20 Q1016 NOSIG=",
"43302599999","2023-10-30T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0036,1","00366,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET075METAR VOBG 300000Z 10007KT 4000 BR SCT008 SCT012 22/20 Q1017 TEMPO 3000 BR=",
"43302599999","2023-10-30T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0021,1","00366,1,C,N","003000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 300030Z 10004KT 3000 BR SCT008 SCT012 22/20 Q1017 NOSIG=",
"43302599999","2023-10-30T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0021,1","02438,1,C,N","003000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00305,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 300130Z 09004KT 3000 BR SCT010 SCT080 22/20 Q1017 NOSIG=",
"43302599999","2023-10-30T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0021,1","02438,1,C,N","003000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00305,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET067METAR VOBG 300200Z 11004KT 3000 BR SCT010 SCT080 22/20 Q1018 NOSIG=",
"43302599999","2023-10-30T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0021,1","02438,1,C,N","003000,1,9,9","+0230,1","+0210,1","99999,9",,,"04,1,+00305,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET067METAR VOBG 300230Z 11004KT 3000 BR SCT010 SCT080 23/21 Q1018 NOSIG=",
"43302599999","2023-10-30T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","02438,1,C,N","004000,1,9,9","+0240,1","+0210,1","99999,9",,,"04,1,+00305,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET067METAR VOBG 300300Z 09006KT 4000 BR SCT010 SCT080 24/21 Q1019 NOSIG=",
"43302599999","2023-10-30T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0041,1","02438,1,C,N","004000,1,9,9","+0240,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET067METAR VOBG 300330Z 08008KT 4000 BR SCT008 SCT080 24/21 Q1019 NOSIG=",
"43302599999","2023-10-30T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0041,1","02438,1,C,N","006000,1,9,9","+0250,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBG 300400Z 08008KT 6000 SCT008 SCT080 25/21 Q1019 NOSIG=",
"43302599999","2023-10-30T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0031,1","02438,1,C,N","006000,1,9,9","+0260,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBG 300430Z 10006KT 6000 SCT008 SCT080 26/21 Q1019 NOSIG=",
"43302599999","2023-10-30T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","02438,1,C,N","006000,1,9,9","+0260,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBG 300500Z 09008KT 6000 SCT008 SCT080 26/21 Q1019 NOSIG=",
"43302599999","2023-10-30T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0051,1","02438,1,C,N","006000,1,9,9","+0270,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 300530Z 09010KT 6000 SCT008 SCT080 27/21 Q1018 NOSIG=",
"43302599999","2023-10-30T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0062,1","00366,1,C,N","006000,1,9,9","+0270,1","+0210,1","99999,9",,,"02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 300600Z 11012KT 6000 FEW008 SCT012 27/21 Q1018 NOSIG=",
"43302599999","2023-10-30T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","130,1,N,0036,1","00366,1,C,N","006000,1,9,9","+0280,1","+0220,1","99999,9",,,"02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10170,1,99999,9",,,,"MET064METAR VOBG 300630Z 13007KT 6000 FEW008 SCT012 28/22 Q1017 NOSIG=",
"43302599999","2023-10-30T07:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0051,1","00549,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET064METAR VOBG 300700Z 09010KT 6000 SCT012 SCT018 28/21 Q1017 NOSIG=",
"43302599999","2023-10-30T07:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0026,1","00549,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET064METAR VOBG 300730Z 08005KT 6000 SCT012 SCT018 28/21 Q1016 NOSIG=",
"43302599999","2023-10-30T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0051,1","00549,1,C,N","006000,1,9,9","+0270,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET064METAR VOBG 300800Z 09010KT 6000 SCT012 SCT018 27/21 Q1016 NOSIG=",
"43302599999","2023-10-30T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","130,1,N,0031,1","00549,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 300830Z 13006KT 6000 SCT012 SCT018 28/21 Q1015 NOSIG=",
"43302599999","2023-10-30T09:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0031,1","00549,1,C,N","006000,1,9,9","+0290,1","+0220,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 300900Z 11006KT 6000 SCT012 SCT018 29/22 Q1015 NOSIG=",
"43302599999","2023-10-30T09:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","140,1,N,0026,1","00549,1,C,N","006000,1,9,9","+0290,1","+0220,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 300930Z 14005KT 6000 SCT012 SCT018 29/22 Q1014 NOSIG=",
"43302599999","2023-10-30T10:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","140,1,N,0031,1","00549,1,C,N","006000,1,9,9","+0280,1","+0220,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 301000Z 14006KT 6000 SCT012 SCT018 28/22 Q1014 NOSIG=",
"43302599999","2023-10-30T10:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","120,1,N,0036,1","02438,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 301030Z 12007KT 6000 SCT012 SCT080 28/21 Q1014 NOSIG=",
"43302599999","2023-10-30T11:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","120,1,N,0031,1","02438,1,C,N","006000,1,9,9","+0290,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 301100Z 12006KT 6000 SCT012 SCT080 29/21 Q1014 NOSIG=",
"43302599999","2023-10-30T11:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","130,1,N,0046,1","02438,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 301130Z 13009KT 6000 SCT012 SCT080 28/21 Q1015 NOSIG=",
"43302599999","2023-10-30T12:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0072,1","02438,1,9,N","003000,1,9,9","+0230,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9","61,1",,,"MET077METAR VOBG 301200Z 08014KT 3000 -RA SCT012 FEW025CB BKN080 23/19 Q1015 NOSIG=",
"43302599999","2023-10-30T12:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","02438,1,9,N","004000,1,9,9","+0230,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9","61,1",,,"MET077METAR VOBG 301230Z VRB02KT 4000 -RA SCT012 FEW025CB BKN080 23/20 Q1016 NOSIG=",
"43302599999","2023-10-30T13:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","120,1,N,0031,1","02438,1,9,N","006000,1,9,9","+0240,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET064METAR VOBG 301300Z 12006KT 6000 SCT012 BKN080 24/21 Q1016 NOSIG=",
"43302599999","2023-10-30T13:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0026,1","02438,1,9,N","006000,1,9,9","+0240,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET064METAR VOBG 301330Z 09005KT 6000 SCT012 BKN080 24/20 Q1017 NOSIG=",
"43302599999","2023-10-30T14:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0015,1","02438,1,9,N","006000,1,9,9","+0230,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET064METAR VOBG 301400Z 10003KT 6000 SCT012 BKN080 23/20 Q1017 NOSIG=",
"43302599999","2023-10-30T14:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0015,1","02438,1,9,N","006000,1,9,9","+0230,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET064METAR VOBG 301430Z 07003KT 6000 SCT012 BKN080 23/20 Q1017 NOSIG=",
"43302599999","2023-10-30T15:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0026,1","02438,1,9,N","006000,1,9,9","+0230,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 301500Z 10005KT 6000 SCT012 BKN080 23/21 Q1018 NOSIG=",
"43302599999","2023-10-30T15:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0031,1","02438,1,9,N","006000,1,9,9","+0230,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 301530Z 10006KT 6000 SCT012 BKN080 23/21 Q1018 NOSIG=",
"43302599999","2023-10-30T16:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0036,1","02438,1,9,N","006000,1,9,9","+0230,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 301600Z 10007KT 6000 SCT012 BKN080 23/21 Q1018 NOSIG=",
"43302599999","2023-10-30T16:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0031,1","02438,1,9,N","006000,1,9,9","+0230,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 301630Z 10006KT 6000 SCT012 BKN080 23/20 Q1018 NOSIG=",
"43302599999","2023-10-30T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","02438,1,9,N","006000,1,9,9","+0230,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 301700Z 09008KT 6000 SCT012 BKN080 23/20 Q1018 NOSIG=",
"43302599999","2023-10-30T17:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0036,1","02438,1,9,N","006000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 301730Z 10007KT 6000 SCT012 BKN080 22/20 Q1018 NOSIG=",
"43302599999","2023-10-30T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0036,1","02438,1,9,N","006000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 301800Z 09007KT 6000 SCT012 BKN080 22/20 Q1018 NOSIG=",
"43302599999","2023-10-30T18:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0046,1","02438,1,9,N","006000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 301830Z 11009KT 6000 SCT012 BKN080 22/20 Q1018 NOSIG=",
"43302599999","2023-10-30T19:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0046,1","02438,1,9,N","005000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET067METAR VOBG 301900Z 10009KT 5000 BR SCT012 BKN080 22/20 Q1018 NOSIG=",
"43302599999","2023-10-30T19:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","00366,1,C,N","005000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET067METAR VOBG 301930Z 09008KT 5000 BR SCT008 SCT012 22/20 Q1018 NOSIG=",
"43302599999","2023-10-30T20:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0036,1","00366,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 302000Z 10007KT 4000 BR SCT008 SCT012 22/20 Q1017 NOSIG=",
"43302599999","2023-10-30T20:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","00366,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 302030Z 09008KT 4000 BR SCT008 SCT012 22/20 Q1017 NOSIG=",
"43302599999","2023-10-30T21:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0026,1","02438,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 302100Z 11005KT 4000 BR SCT008 SCT080 22/20 Q1017 NOSIG=",
"43302599999","2023-10-30T21:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0015,1","02438,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 302130Z 09003KT 4000 BR SCT008 SCT080 22/20 Q1017 NOSIG=",
"43302599999","2023-10-30T22:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0021,1","02438,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 302200Z 09004KT 4000 BR SCT008 SCT080 22/20 Q1017 NOSIG=",
"43302599999","2023-10-30T22:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0031,1","02438,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET067METAR VOBG 302230Z 08006KT 4000 BR SCT008 SCT080 22/20 Q1016 NOSIG=",
"43302599999","2023-10-30T23:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0026,1","02438,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET067METAR VOBG 302300Z 09005KT 4000 BR SCT008 SCT080 22/20 Q1016 NOSIG=",
"43302599999","2023-10-30T23:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0036,1","02438,1,C,N","004000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 302330Z 08007KT 4000 BR SCT008 SCT080 22/20 Q1017 NOSIG=",
"43302599999","2023-10-31T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","00366,1,C,N","003000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 310000Z 09006KT 3000 BR SCT008 SCT012 21/20 Q1017 NOSIG=",
"43302599999","2023-10-31T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0021,1","00366,1,C,N","002000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBG 310030Z 08004KT 2000 BR SCT008 SCT012 21/20 Q1017 NOSIG=",
"43302599999","2023-10-31T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","00366,1,C,N","002000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET067METAR VOBG 310100Z 09006KT 2000 BR SCT008 SCT012 22/20 Q1018 NOSIG=",
"43302599999","2023-10-31T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0036,1","00366,1,C,N","002000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET067METAR VOBG 310130Z 08007KT 2000 BR SCT008 SCT012 22/20 Q1018 NOSIG=",
"43302599999","2023-10-31T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0026,1","00366,1,C,N","002000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET067METAR VOBG 310200Z 07005KT 2000 BR SCT008 SCT012 22/20 Q1018 NOSIG=",
"43302599999","2023-10-31T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0041,1","00366,1,C,N","002000,1,9,9","+0230,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET067METAR VOBG 310230Z 07008KT 2000 BR SCT008 SCT012 23/20 Q1019 NOSIG=",
"43302599999","2023-10-31T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0026,1","00366,1,C,N","002000,1,9,9","+0230,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET067METAR VOBG 310300Z 09005KT 2000 BR SCT008 SCT012 23/21 Q1019 NOSIG=",
