"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"43302599999","2022-10-13T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,C,0000,1","00366,1,C,N","004000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00244,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10150,1,99999,9","63,1",,,"MET074METAR VOBG 130000Z 00000KT 4000 RA SCT008 SCT012 BKN080 21/20 Q1015 NOSIG=",
"43302599999","2022-10-13T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0010,1","00366,1,C,N","004000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00244,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10150,1,99999,9","53,1",,,"MET074METAR VOBG 130030Z 07002KT 4000 DZ SCT008 SCT012 BKN080 21/20 Q1015 NOSIG=",
"43302599999","2022-10-13T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0010,1","00366,1,C,N","003000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00244,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10150,1,99999,9","63,1",,,"MET074METAR VOBG 130100Z 10002KT 3000 RA SCT008 SCT012 BKN080 21/20 Q1015 NOSIG=",
"43302599999","2022-10-13T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0010,1","02438,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 130130Z 08002KT 6000 SCT012 SCT080 21/20 Q1015 NOSIG=",
"43302599999","2022-10-13T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0230,1","+0220,1","99999,9","04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOBG 130200Z 09005KT 6000 SCT012 23/22 Q1015 NOSIG=",
"43302599999","2022-10-13T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0230,1","+0220,1","99999,9","04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 130230Z 08004KT 6000 SCT012 23/22 Q1016 NOSIG=",
"43302599999","2022-10-13T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0230,1","+0210,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET061METAR COR VOBG 130300Z 09005KT 6000 FEW012 23/21 Q1016 NOSIG=",
"43302599999","2022-10-13T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0240,1","+0210,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 130330Z 08005KT 6000 FEW012 24/21 Q1016 NOSIG=",
"43302599999","2022-10-13T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","060,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0250,1","+0210,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 130400Z 06004KT 6000 FEW012 25/21 Q1016 NOSIG=",
"43302599999","2022-10-13T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0260,1","+0210,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 130430Z 09004KT 6000 FEW012 26/21 Q1016 NOSIG=",
"43302599999","2022-10-13T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0031,1","99999,9,9,N","006000,1,9,9","+9999,9","+0210,1","99999,9","04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 130500Z 11006KT 6000 SCT012 76/21 Q1016 NOSIG=",
"43302599999","2022-10-13T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0270,1","+0210,1","99999,9","04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOBG 130530Z 09007KT 6000 SCT012 27/21 Q1015 NOSIG=",
"43302599999","2022-10-13T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0270,1","+0210,1","99999,9","04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOBG 130600Z 11005KT 6000 SCT012 27/21 Q1015 NOSIG=",
"43302599999","2022-10-13T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","00549,1,C,N","008000,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 130630Z 09006KT 8000 SCT012 SCT018 28/21 Q1015 NOSIG=",
"43302599999","2022-10-13T16:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0046,1","02438,1,9,N","004000,1,9,9","+0230,1","+0210,1","99999,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9","63,1",,,"MET067METAR VOBG 131600Z 10009KT 4000 RA SCT012 BKN080 23/21 Q1015 NOSIG=",
"43302599999","2022-10-13T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,C,0000,1","02438,1,9,N","003000,1,9,9","+0220,1","+0210,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9","95,1",,,"MET078METAR VOBG 131700Z 00000KT 3000 TSRA SCT012 FEW025CB BKN080 22/21 Q1016 NOSIG=",
"43302599999","2022-10-13T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0031,1","02438,1,9,N","003000,1,9,9","+0220,1","+0210,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9","95,1",,,"MET078METAR VOBG 131800Z 10006KT 3000 TSRA SCT012 FEW025CB BKN080 22/21 Q1016 NOSIG=",
"43302599999","2022-10-14T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","170,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0230,1","+0220,1","99999,9","04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10150,1,99999,9","10,1",,,"MET067METAR VOBG 140200Z 17005KT 3000 BR SCT008 SCT012 23/22 Q1015 NOSIG=",
"43302599999","2022-10-14T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","200,1,N,0021,1","00366,1,C,N","003000,1,9,9","+0230,1","+0220,1","99999,9","04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10150,1,99999,9","10,1",,,"MET067METAR VOBG 140230Z 20004KT 3000 BR SCT008 SCT012 23/22 Q1015 NOSIG=",
"43302599999","2022-10-14T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0031,1","00366,1,C,N","003000,1,9,9","+0220,1","+0210,1","99999,9","04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET067METAR VOBG 140300Z 23006KT 3000 BR SCT008 SCT012 22/21 Q1016 NOSIG=",
"43302599999","2022-10-14T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0021,1","00366,1,C,N","003000,1,9,9","+0220,1","+0210,1","99999,9","04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET067METAR VOBG 140330Z 23004KT 3000 BR SCT008 SCT012 22/21 Q1016 NOSIG=",
"43302599999","2022-10-14T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0015,1","00366,1,C,N","004000,1,9,9","+0240,1","+0230,1","99999,9","02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET067METAR VOBG 140400Z 23003KT 4000 BR FEW008 SCT012 24/23 Q1016 NOSIG=",
"43302599999","2022-10-14T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0015,1","00366,1,C,N","004000,1,9,9","+0240,1","+0230,1","99999,9","02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET067METAR VOBG 140430Z 25003KT 4000 BR FEW008 SCT012 24/23 Q1016 NOSIG=",
"43302599999","2022-10-14T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","040,1,N,0021,1","00366,1,C,N","005000,1,9,9","+0260,1","+0230,1","99999,9","02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET067METAR VOBG 140500Z 04004KT 5000 BR FEW008 SCT012 26/23 Q1016 NOSIG=",
"43302599999","2022-10-14T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","00366,1,C,N","005000,1,9,9","+0270,1","+0210,1","99999,9","02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10150,1,99999,9","10,1",,,"MET067METAR VOBG 140530Z VRB02KT 5000 BR FEW008 SCT012 27/21 Q1015 NOSIG=",
"43302599999","2022-10-14T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","170,1,N,0021,1","00549,1,C,N","006000,1,9,9","+0270,1","+0220,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 140600Z 17004KT 6000 SCT012 SCT018 27/22 Q1015 NOSIG=",
"43302599999","2022-10-14T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","030,1,N,0010,1","00549,1,C,N","006000,1,9,9","+0280,1","+0220,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 140630Z 03002KT 6000 SCT012 SCT018 28/22 Q1014 NOSIG=",
"43302599999","2022-10-14T07:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","00549,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 140700Z VRB02KT 6000 SCT012 SCT018 28/21 Q1013 NOSIG=",
"43302599999","2022-10-14T07:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","040,1,N,0031,1","00549,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 140730Z 04006KT 6000 SCT012 SCT018 28/21 Q1013 NOSIG=",
"43302599999","2022-10-14T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","050,1,N,0015,1","00549,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9","02,1,+00762,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET074METAR VOBG 140800Z 05003KT 6000 SCT012 SCT018 FEW025TCU 28/21 Q1013 NOSIG=",
"43302599999","2022-10-14T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","030,1,N,0021,1","00549,1,C,N","006000,1,9,9","+0300,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9","02,1,+00762,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET074METAR VOBG 140830Z 03004KT 6000 SCT012 SCT018 FEW025TCU 30/21 Q1012 NOSIG=",
"43302599999","2022-10-14T09:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0015,1","00549,1,C,N","003000,1,9,9","+0290,1","+0200,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9","02,1,+00762,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9","16,1",,,"MET079METAR VOBG 140900Z 07003KT 3000 VCSH SCT012 SCT018 FEW025TCU 29/20 Q1011 NOSIG=",
"43302599999","2022-10-14T09:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","290,1,N,0026,1","00549,1,C,N","003000,1,9,9","+0280,1","+0220,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9","02,1,+00762,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9","16,1",,,"MET079METAR VOBG 140930Z 29005KT 3000 VCSH SCT012 SCT018 FEW025TCU 28/22 Q1011 NOSIG=",
"43302599999","2022-10-14T10:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0036,1","00549,1,C,N","003000,1,9,9","+0260,5","+0220,5","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9","02,1,+00762,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,5,99999,9","16,1",,,"MET089METAR VOBG 141000Z 24007KT 3000 VCSH SCT012 SCT018 FEW025TCB 26/22 Q1011 TEMPO 2000 TSRA=","D01      0ADE693D02      0ADE539"
"43302599999","2022-10-14T10:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","040,1,N,0021,1","00549,1,C,N","003000,1,9,9","+0250,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9","02,1,+00762,1,09,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9","95,1",,,"MET092METAR COR VOBG 141030Z 04004KT 3000 TSRA SCT012 SCT018 FEW025CB 25/21 Q1011 TEMPO 2000 TSRA=",
"43302599999","2022-10-14T11:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","02438,1,9,N","006000,1,9,9","+0250,1","+0210,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9","17,1",,,"MET076METAR VOBG 141100Z 09006KT 6000 TS SCT012 FEW025CB BKN080 25/21 Q1011 NOSIG=",
"43302599999","2022-10-14T11:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0031,1","02438,1,9,N","006000,1,9,9","+0240,1","+0210,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9","17,1",,,"MET076METAR VOBG 141130Z 07006KT 6000 TS SCT012 FEW025CB BKN080 24/21 Q1011 NOSIG=",
"43302599999","2022-10-14T12:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0026,1","02438,1,9,N","006000,1,9,9","+0240,1","+0220,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9","17,1",,,"MET076METAR VOBG 141200Z 27005KT 6000 TS SCT012 FEW025CB BKN080 24/22 Q1011 NOSIG=",
"43302599999","2022-10-14T13:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","160,1,N,0015,1","02438,1,9,N","006000,1,9,9","+0240,1","+0220,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET073METAR VOBG 141300Z 16003KT 6000 SCT012 FEW025CB BKN080 24/22 Q1012 NOSIG=",
"43302599999","2022-10-14T14:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","170,1,N,0015,1","02438,1,9,N","004000,1,9,9","+0210,1","+0190,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9","63,1",,,"MET076METAR VOBG 141400Z 17003KT 4000 RA SCT012 FEW025CB BKN080 21/19 Q1014 NOSIG=",
"43302599999","2022-10-14T15:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0021,1","02438,1,9,N","006000,1,9,9","+0220,1","+0190,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET073METAR VOBG 141500Z 09004KT 6000 SCT012 FEW025CB BKN080 22/19 Q1015 NOSIG=",
"43302599999","2022-10-14T16:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","300,1,N,0021,1","02438,1,9,N","006000,1,9,9","+0220,1","+0200,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET073METAR VOBG 141600Z 30004KT 6000 SCT012 FEW025CB BKN080 22/20 Q1015 NOSIG=",
"43302599999","2022-10-14T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,C,0000,1","02438,1,9,N","006000,1,9,9","+0220,1","+0200,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET073METAR VOBG 141700Z 00000KT 6000 SCT012 FEW025CB BKN080 22/20 Q1015 NOSIG=",
"43302599999","2022-10-14T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 141800Z 11004KT 6000 SCT012 SCT080 21/20 Q1014 NOSIG=",
"43302599999","2022-10-15T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0041,1","02438,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9","51,1",,,"MET068METAR VOBG 150000Z 24008KT 6000 -DZ SCT012 SCT080 21/20 Q1013 NOSIG=",
"43302599999","2022-10-15T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 150030Z 25005KT 6000 SCT012 SCT080 21/20 Q1014 NOSIG=",
"43302599999","2022-10-15T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0036,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00244,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET071METAR VOBG 150100Z 24007KT 6000 SCT008 SCT012 BKN080 21/20 Q1014 NOSIG=",
"43302599999","2022-10-15T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","00366,1,C,N","006000,1,9,9","+0220,1","+0200,1","99999,9","04,1,+00244,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET071METAR VOBG 150130Z VRB02KT 6000 SCT008 SCT012 BKN080 22/20 Q1014 NOSIG=",
"43302599999","2022-10-15T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0015,1","00366,1,C,N","006000,1,9,9","+0220,1","+0210,1","99999,9","02,1,+00244,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET071METAR VOBG 150200Z 25003KT 6000 FEW008 SCT012 BKN080 22/21 Q1014 NOSIG=",
"43302599999","2022-10-15T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0015,1","00366,1,C,N","006000,1,9,9","+0220,1","+0210,1","99999,9","02,1,+00244,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10150,1,99999,9",,,,"MET071METAR VOBG 150230Z 26003KT 6000 FEW008 SCT012 BKN080 22/21 Q1015 NOSIG=",
"43302599999","2022-10-15T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","320,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0240,1","+0230,1","99999,9","04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 150300Z 32004KT 6000 SCT008 SCT080 24/23 Q1015 NOSIG=",
"43302599999","2022-10-15T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","310,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0250,1","+0240,1","99999,9","04,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 150330Z 31005KT 6000 SCT008 SCT080 25/24 Q1014 NOSIG=",
"43302599999","2022-10-15T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","330,1,N,0026,1","00366,1,C,N","006000,1,9,9","+0260,1","+0240,1","99999,9","02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 150400Z 33005KT 6000 FEW008 SCT012 26/24 Q1014 NOSIG=",
"43302599999","2022-10-15T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","020,1,N,0031,1","00366,1,C,N","006000,1,9,9","+0260,1","+0220,1","99999,9","02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 150430Z 02006KT 6000 FEW008 SCT012 26/22 Q1014 NOSIG=",
"43302599999","2022-10-15T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","030,1,N,0041,1","00366,1,C,N","006000,1,9,9","+0270,1","+0220,1","99999,9","02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 150500Z 03008KT 6000 FEW008 SCT012 27/22 Q1014 NOSIG=",
