"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","ME1","MW1","REM","EQD"
"43331099999","2022-07-12T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0284,1","+0235,1","10071,1","24,0010,3,1",,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0310,1","240,N,+0248,1","99999,9,10028,1","9,9,999,9,-002,1",,,"SYN09243331 22597 41802 10284 20235 30028 40071 81531 333 10310 20248 59002 6001/ 555 00012 10081=",
"43331099999","2022-07-12T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0342,1","+0205,1","10055,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10013,1","9,9,999,9,-016,1",,,"SYN05843331 32597 32302 10342 20205 30013 40055 81501 333 59016=",
"43331099999","2022-07-12T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0354,1","+0206,1","10027,1",,,,,,"04,1,+00450,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00450,1,99,9,99,9",,,"99999,9,09985,1","9,9,999,9,-025,1",,,"SYN05843331 32497 62503 10354 20206 39985 40027 84801 333 59025=",
"43331099999","2022-07-12T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0342,1","+0205,1","10021,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0362,1",,"99999,9,09979,1","9,9,999,9,-041,1",,,"SYN06443331 32597 62304 10342 20205 39979 40021 83501 333 10362 59041=",
"43331099999","2022-07-12T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0316,1","+0209,1","10044,1",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10002,1","9,9,999,9,-028,1",,,"SYN05843331 32596 82306 10316 20209 30002 40044 8457/ 333 59028=",
"43331099999","2022-07-12T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0296,1","+0219,1","10060,1",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10017,1","9,9,999,9,-011,1",,,"SYN05843331 32596 72304 10296 20219 30017 40060 84531 333 59011=",
"43331099999","2022-07-13T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0276,1","+0220,1","10043,1",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10000,1","9,9,999,9,-019,1",,,"SYN05843331 32596 82304 10276 20220 30000 40043 8457/ 333 59019=",
"43331099999","2022-07-13T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","200,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0286,1","+0224,1","10053,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0362,1","240,N,+0267,1","99999,9,10010,1","9,9,999,9,-018,1",,,"SYN08043331 32597 52003 10286 20224 30010 40053 82531 333 10362 20267 59018 555 10081=",
"43331099999","2022-07-13T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","270,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0344,1","+0204,1","10036,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09994,1","9,9,999,9,-019,1",,,"SYN05843331 32597 32703 10344 20204 39994 40036 82501 333 59019=",
"43331099999","2022-07-13T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0362,1","+0201,1","10008,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09966,1","9,9,999,9,-019,1",,,"SYN05843331 32597 53204 10362 20201 39966 40008 83431 333 59019=",
"43331099999","2022-07-13T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0348,1","+0202,1","10002,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0364,1",,"99999,9,09960,1","9,9,999,9,-019,1",,,"SYN06443331 32597 52304 10348 20202 39960 40002 82531 333 10364 59019=",
"43331099999","2022-07-13T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0310,1","+0222,1","10027,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09984,1","9,9,999,9,-024,1",,,"SYN05843331 32596 52302 10310 20222 39984 40027 82531 333 59024=",
"43331099999","2022-07-13T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0296,1","+0226,1","10042,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09999,1","9,9,999,9,-018,1",,,"SYN05843331 32596 52302 10296 20226 39999 40042 81531 333 59018=",
"43331099999","2022-07-13T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0280,1","+0218,1","10024,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09981,1","9,9,999,9,-018,1",,,"SYN05843331 32596 62502 10280 20218 39981 40024 83531 333 59018=",
"43331099999","2022-07-14T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0270,1","+0216,1","10023,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09980,1","9,9,999,9,-020,1",,,"SYN05843331 32596 52302 10270 20216 39980 40023 82531 333 59020=",
"43331099999","2022-07-14T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0330,1","+0212,1","10025,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09983,1","9,9,999,9,-011,1",,,"SYN05843331 32597 62702 10330 20212 39983 40025 83531 333 59011=",
"43331099999","2022-07-14T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0340,1","+0206,1","10006,1",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09964,1","9,9,999,9,-002,1",,,"SYN05843331 32597 82304 10340 20206 39964 40006 8457/ 333 59002=",
"43331099999","2022-07-14T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0340,1","+0199,1","09999,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0348,1",,"99999,9,09957,1","9,9,999,9,-003,1",,,"SYN06443331 32597 82305 10340 20199 39957 49999 83531 333 10348 59003=",
"43331099999","2022-07-14T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0314,1","+0206,1","10017,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09975,1","9,9,999,9,-009,1",,,"SYN05843331 32596 62303 10314 20206 39975 40017 83531 333 59009=",
"43331099999","2022-07-14T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0296,1","+0209,1","10034,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09991,1","9,9,999,9,-008,1",,,"SYN05843331 32596 62302 10296 20209 39991 40034 83531 333 59008=",
"43331099999","2022-07-14T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0274,1","+0208,1","10024,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09981,1","9,9,999,9,+000,1",,,"SYN05843331 32596 52302 10274 20208 39981 40024 82531 333 58000=",
"43331099999","2022-07-15T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0268,1","+0211,1","10027,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09984,1","9,9,999,9,+004,1",,,"SYN05843331 32596 42302 10268 20211 39984 40027 83501 333 58004=",
"43331099999","2022-07-15T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0284,1","+0219,1","10050,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0348,1","240,N,+0253,1","99999,9,10007,1","9,9,999,9,+012,1",,,"SYN08043331 32597 32302 10284 20219 30007 40050 81531 333 10348 20253 58012 555 10081=",
"43331099999","2022-07-15T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0346,1","+0214,1","10047,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10005,1","9,9,999,9,+022,1",,,"SYN05843331 32597 22302 10346 20214 30005 40047 81501 333 58022=",
"43331099999","2022-07-15T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0368,1","+0213,1","10019,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09977,1","9,9,999,9,+013,1",,,"SYN05843331 32597 52302 10368 20213 39977 40019 83531 333 58013=",
"43331099999","2022-07-15T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0350,1","+0219,1","10014,1",,,,,,"04,1,+00800,1,07,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0368,1",,"99999,9,09972,1","9,9,999,9,+015,1",,,"SYN06443331 32597 82702 10350 20219 39972 40014 8467/ 333 10368 58015=",
"43331099999","2022-07-15T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0330,1","+0219,1","10035,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09993,1","9,9,999,9,+018,1",,,"SYN05843331 32596 40000 10330 20219 39993 40035 81531 333 58018=",
"43331099999","2022-07-15T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0310,1","+0215,1","10047,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10004,1","9,9,999,9,+013,1",,,"SYN05843331 32596 52302 10310 20215 30004 40047 82531 333 58013=",
"43331099999","2022-07-15T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0294,1","+0220,1","10042,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09999,1","9,9,999,9,+018,1",,,"SYN05843331 32596 42302 10294 20220 39999 40042 81531 333 58018=",
"43331099999","2022-07-16T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,9","004000,1,9,9","+0282,1","+0220,1","10045,1","99,9999,9,9",,,"0,1,99,9","0,1,99,9","01,1,+00600,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00600,1,99,9,99,9",,,"99999,9,10002,1","9,9,999,9,+018,1",,,"SYN004BUFR",
"43331099999","2022-07-16T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0294,1","+0223,1","10055,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0368,1","240,N,+0266,1","99999,9,10012,1","9,9,999,9,+005,1",,,"SYN08043331 32597 52502 10294 20223 30012 40055 83531 333 10368 20266 58005 555 10081=",
"43331099999","2022-07-16T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,9","010000,1,9,9","+0340,1","+0213,1","10046,1","99,9999,9,9",,,"0,1,99,9","0,1,99,9","02,1,+00600,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00600,1,99,9,99,9",,,"99999,9,10004,1","9,9,999,9,-001,1",,,"SYN004BUFR",
"43331099999","2022-07-16T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0354,1","+0202,1","10027,1",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09985,1","9,9,999,9,+008,1",,,"SYN05843331 32597 82302 10354 20202 39985 40027 8457/ 333 58008=",
"43331099999","2022-07-16T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0326,1","+0256,1","10025,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0370,1",,"99999,9,09983,1","9,9,999,9,+011,1",,,"SYN06443331 32597 61802 10326 20256 39983 40025 83531 333 10370 58011=",
"43331099999","2022-07-16T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,9","004000,1,9,9","+0275,1","+0233,1","10065,1",,"9,1,99,9","5,1,99,9",,,"04,1,+00600,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,10,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00600,1,99,9,99,9",,,"99999,9,10022,1","9,9,999,9,+029,1",,"02,1","SYN004BUFR",
"43331099999","2022-07-16T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,9","004000,1,9,9","+0267,1","+0239,1","10068,1",,"5,1,99,9","2,1,99,9",,,"04,1,+00600,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,10,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00600,1,99,9,99,9",,,"99999,9,10025,1","9,9,999,9,+021,1",,"02,1","SYN004BUFR",
"43331099999","2022-07-16T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","004000,1,9,9","+0266,1","+0234,1","10049,1",,,,"0,1,99,9","0,1,99,9","04,1,+00600,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,10,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00600,1,99,9,99,9",,,"99999,9,10006,1","9,9,999,9,+007,1",,,"SYN004BUFR",
"43331099999","2022-07-17T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,9","004000,1,9,9","+0266,1","+0234,1","10045,1",,,,"0,1,99,9","0,1,99,9","03,1,+00600,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00600,1,99,9,99,9",,,"99999,9,10002,1","9,9,999,9,+000,1",,,"SYN004BUFR",
"43331099999","2022-07-17T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0288,1","+0239,1","10062,1","24,0006,3,1",,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0370,1","240,N,+0252,1","99999,9,10019,1","9,9,999,9,+007,1",,,"SYN09243331 22597 72302 10288 20239 30019 40062 83536 333 10370 20252 58007 6996/ 555 00006 10081=",
"43331099999","2022-07-17T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,9","010000,1,9,9","+0325,1","+0238,1","10053,1","99,9999,9,9",,,"0,1,99,9","0,1,99,9","03,1,+00600,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00600,1,99,9,99,9",,,"99999,9,10011,1","9,9,999,9,+007,1",,,"SYN004BUFR",
"43331099999","2022-07-17T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,9","010000,1,9,9","+0355,1","+0227,1","10034,1","99,9999,9,9",,,"0,1,99,9","0,1,99,9","04,1,+00600,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00600,1,99,9,99,9",,,"99999,9,09992,1","9,9,999,9,+007,1",,,"SYN004BUFR",
"43331099999","2022-07-17T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0308,1","+0263,1","10032,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0354,1",,"99999,9,09989,1","9,9,999,9,+006,1",,,"SYN06443331 32597 72002 10308 20263 39989 40032 83531 333 10354 58006=",
"43331099999","2022-07-17T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,9","004000,1,9,9","+0295,1","+0254,1","10055,1","99,9999,9,9","2,1,99,9","2,1,99,9",,,"04,1,+00600,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00600,1,99,9,99,9",,,"99999,9,10012,1","9,9,999,9,-010,1",,"13,1","SYN004BUFR",
"43331099999","2022-07-17T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0270,1","+0247,1","10063,1","15,0008,3,1","9,1,02,1","6,1,02,1",,,"04,1,+00450,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00450,1,99,9,99,9",,,"99999,9,10020,1","9,9,999,9,-002,1",,"21,1","SYN07043331 21496 80000 10270 20247 30020 40063 72196 8457/ 333 59002 6998/=",
"43331099999","2022-07-17T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0270,1","+0244,1","10047,1","18,0008,3,1",,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10004,1","9,9,999,9,-002,1",,,"SYN06443331 22596 80000 10270 20244 30004 40047 8457/ 333 59002 6998/=",
"43331099999","2022-07-18T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0270,1","+0241,1","10053,1","21,0008,3,1",,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10010,1","9,9,999,9,-008,1",,,"SYN06443331 22596 80000 10270 20241 30010 40053 8457/ 333 59008 6998/=",
"43331099999","2022-07-18T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0284,1","+0235,1","10069,1","24,0008,3,1",,,,,"04,1,+00450,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00450,1,99,9,99,9","240,M,+0354,1","240,N,+0258,1","99999,9,10026,1","9,9,999,9,+007,1",,,"SYN09243331 22497 82302 10284 20235 30026 40069 8457/ 333 10354 20258 58007 6998/ 555 00008 10082=",
"43331099999","2022-07-18T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0304,1","+0241,1","10068,1",,,,,,"04,1,+00450,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00450,1,99,9,99,9",,,"99999,9,10025,1","9,9,999,9,+014,1",,,"SYN05843331 32497 82702 10304 20241 30025 40068 8457/ 333 58014=",
"43331099999","2022-07-18T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0324,1","+0254,1","10053,1",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10011,1","9,9,999,9,+019,1",,,"SYN05843331 32597 80000 10324 20254 30011 40053 84577 333 58019=",
"43331099999","2022-07-18T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0310,1","+0238,1","10048,1",,,,,,"04,1,+00800,1,09,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0330,1",,"99999,9,10005,1",,,,"SYN07043331 32597 80000 10310 20238 30005 40048 8437/ 333 10330 57942 58016=",
"43331099999","2022-07-18T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0294,1","+0254,1","10064,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10021,1","9,9,999,9,+009,1",,,"SYN05843331 32596 60000 10294 20254 30021 40064 83531 333 58009=",
