station_id,station_name,state,latitude,longitude,elevation_m,wigos_id,wmo_id,icao,network_type,primary_provider,is_reference_only
A0A9B536,DATIA,MADHYA_PRADESH,25.6881,78.4419,81.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AA2988,MANDSOUR,MADHYA_PRADESH,24.06,75.1,49.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AA342C,NARSINGHPUR,MADHYA_PRADESH,22.94,79.22,380.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AA6450,SAGAR,MADHYA_PRADESH,23.83,78.69,380.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AA6A82,SATNA,MADHYA_PRADESH,24.57,80.82,125.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AA8970,SHAJAPUR,MADHYA_PRADESH,23.4317,76.2636,96.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AA9A06,SIDHI,MADHYA_PRADESH,24.41,81.86,380.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AAA14E,SHEOPUR,MADHYA_PRADESH,25.67,76.89,380.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AAD90C,KAWA,JAMMU_AND_KASHMIR,32.9022,75.1667,98.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AAE244,SHOPIAN,JAMMU_AND_KASHMIR,33.5872,74.8722,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AAEC96,SAMBA,JAMMU_AND_KASHMIR,32.5703,75.1203,43.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AAF132,MALANGPURA,JAMMU_AND_KASHMIR,33.8892,74.9808,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AB103A,VAISHALI,BIHAR,26.12,85.38,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AB75DC,BHABUA,BIHAR,25.0481,83.6139,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AB8558,CHANPUR_BASAITHA,BIHAR,26.42,85.82,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AC3A30,MEERUT,UTTAR_PRADESH,29.02,77.75,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AC5FD6,ETAWAH,UTTAR_PRADESH,26.7883,78.9994,146.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0ACB710,JHANSI,UTTAR_PRADESH,25.43,78.57,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0ACC466,FURSATGANJ,UTTAR_PRADESH,26.2503,81.3769,78.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0ACF1FC,KOKHRAJ_AMFU,UTTAR_PRADESH,25.3333,81.2833,101.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AD10F4,PACHPEDWA_AMFU,UTTAR_PRADESH,27.55,82.64,95.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AD4E5A,NAMCHI,SIKKIM,27.1642,88.3964,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AD53FE,MANKARA,KERALA,10.77,76.6833,28.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AD5D2C,CHERUTHONI,KERALA,9.865,76.9983,58.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AD6664,NILAMBUR,KERALA,11.2283,76.1894,37.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AD68B6,KOZHIKODE,KERALA,11.26,75.77,30.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AD7512,KUDLU_AFMU,KERALA,12.65,74.96,44.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0ADADA8,CHIKKANAKALLI,KARNATAKA,13.6631,76.9161,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0ADC84E,GADAG,KARNATAKA,15.4175,75.6442,550.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0ADD5EA,GULBARGA,KARNATAKA,17.3333,76.8,85.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0ADF306,KGF_(KOLAR),KARNATAKA,12.9333,78.25,550.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AE17FA,SUTTUR,KARNATAKA,12.1333,76.8,550.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AE1928,TIDAGUNDI_AMFU,KARNATAKA,16.98,75.75,101.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AE4786,BACHAU_AMFU,GUJARAT,23.3031,70.36,85.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AE6FB8,ASWARAOPET,TELANGANA,17.24,81.13,62.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AE8298,TANDUR,TELANGANA,17.2433,77.5867,97.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AE8C4A,MARUTERU,ANDHRA_PRADESH,16.6467,81.7633,92.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AEA474,KARIMNAGAR,TELANGANA,18.46,79.11,110.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AECF40,DANTEWADA_AMFU,GUJARAT,24.32,72.2833,95.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0AEF408,CHINTAPALLI_AMFU,ANDHRA_PRADESH,17.895,82.3417,137.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B2028E,DALHOUSIALHA,HIMACHAL_PRADESH,32.5311,76.0022,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B24184,PALAMPUR_AMFU,HIMACHAL_PRADESH,32.0978,76.5483,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B25C20,PITAMPURA,DELHI,28.7042,77.1504,72.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B2741E,MASSOURI,UTTARAKHAND,30.48,78.05,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B27ACC,NAJAFGARH,DELHI,28.6357,77.0005,71.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B2849A,SEOBAGH_AMFU,HIMACHAL_PRADESH,31.9825,77.13,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B28A48,FARIDABAD,HARYANA,28.37,77.27,54.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B2993E,AYANAGAR,DELHI,28.4837,77.1271,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B2A276,MUNGESHPUR,DELHI,28.8084,76.9697,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B2D4E6,CHANDIGARH,CHANDIGARH,30.6833,76.8333,83.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B2DA34,JAFARPUR,DELHI,28.5938,76.9093,82.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B2FCD8,RAUNI,PUNJAB,30.3333,76.27,97.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B30EA6,SALERN,PUNJAB,31.5833,75.98,110.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B31302,NCMRWF,UTTAR_PRADESH,28.6217,77.3533,82.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B3284A,THIRUPATHISARAM_AMFU,TAMIL_NADU,8.2103,77.4524,30.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B39516,KANCHIPURAM_ISRO,TAMIL_NADU,12.8333,79.7017,90.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B3A08C,MEENAMBAKKAM_ISRO,TAMIL_NADU,12.99,80.1983,97.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B3D61C,THUVAKUDI_ISRO,TAMIL_NADU,10.75,78.845,80.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B3E386,TIRUVANNAMALAI_ISRO,TAMIL_NADU,12.2667,79.0667,30.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B41136,ALWAR,RAJASTHAN,27.53,76.5833,71.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B41FE4,MIRDHA,UTTAR_PRADESH,25.8711,84.1281,93.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B42A7E,ULUBERIA,WEST_BENGAL,22.4692,88.0944,84.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B4414A,BASIRHAT,WEST_BENGAL,22.6625,88.8725,55.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B467A6,JALPAIGURI,WEST_BENGAL,26.5172,88.7328,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B474D0,KALYANI_AMFU,WEST_BENGAL,22.9686,88.4964,68.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B4AC6A,A_D_NAGAR_AMFU,TRIPURA,23.8089,91.2731,36.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B4B1CE,KHOWAI,TRIPURA,24.0662,91.6072,33.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B4BF1C,KAMALPUR,TRIPURA,24.1867,91.8278,43.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B4C98C,ANANTNAG,JAMMU_AND_KASHMIR,33.6692,75.1719,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B4DAFA,GULMARG,JAMMU_AND_KASHMIR,34.0339,74.3658,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B4E1B2,HARRAN,JAMMU_AND_KASHMIR,34.0619,74.71,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B4EF60,KULGAM_AMFU,JAMMU_AND_KASHMIR,33.6447,74.9433,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B4F2C4,RAMBAGH,JAMMU_AND_KASHMIR,34.0508,74.8044,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B51D1E,RANCHI_AMFU,JHARKHAND,23.4444,85.3161,115.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B550C6,PAHALGAM,JAMMU_AND_KASHMIR,34.02,75.32,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0B8B052,KOPPAL,KARNATAKA,15.2,76.1,94.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0BF3AA0,SALWAN_PUBLIC_SCHOOL,DELHI,28.6105,77.3406,94.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0BF6ADC,BANDIPORA,JAMMU_AND_KASHMIR,34.5,74.68,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0BF7778,KISHTWAR,JAMMU_AND_KASHMIR,33.3,75.76,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0BFF16C,DRAS,LADAKH,34.3667,75.8333,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAAC949C,PEDDAPURAM,ANDHRA_PRADESH,17.0717,82.165,81.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAACA106,PUDUCHERRY,PUDUCHERRY,11.9517,79.8267,67.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAACAFD4,ADIRAMAPATTINAM,TAMIL_NADU,10.36,79.3883,30.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAACBCA2,VEDASANDUR,TAMIL_NADU,10.5367,77.965,69.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAACD796,MAILAM,TAMIL_NADU,12.1317,79.6167,64.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAACD944,VIZIANAGARAM,ANDHRA_PRADESH,18.1417,83.415,122.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAACECDE,KALAVAI,TAMIL_NADU,12.8117,79.4617,32.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAACF17A,NEYYOOR,TAMIL_NADU,8.1933,77.285,22.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAAD0304,RAGOLU,ANDHRA_PRADESH,18.4101,83.903,119.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAAD0DD6,BHUJ,GUJARAT,23.25,69.6667,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAAD1EA0,KANDLA,GUJARAT,23.15,70.2167,51.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAAD25E8,THIRUCHENDUR,TAMIL_NADU,8.5083,78.1217,42.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAAD6830,KAYAMKULAM,KERALA,9.1767,76.5167,22.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAAD7594,DAPOLI,MAHARASHTRA,17.754206,73.176743,53.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAADBE58,KUTCH_MANDVI,GUJARAT,22.8167,69.2667,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAADD56C,DIU,DAMAN_AND_DIU,20.72,70.9167,220.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAADE0F6,KOHIMA,NAGALAND,25.65,94.1167,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAAE49D2,JHARGRAM,WEST_BENGAL,22.449553,86.998154,97.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
AAAE7C48,NIMPITH,WEST_BENGAL,22.1667,88.45,56.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ANFER000,FERRARGUNJ,ANDAMAN_AND_NICOBAR,11.7206,92.6542,55.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ANMCB000,SRI_VIJAYA_PURAM_AWS400,ANDAMAN_AND_NICOBAR,11.0,92.744,36.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ANSWA000,SWARAJ_DEEP,ANDAMAN_AND_NICOBAR,12.0124,92.9824,42.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APAME000,AMADALAVALASA_KVK,ANDHRA_PRADESH,18.3976,83.8974,30.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APBHV000,BHIMAVARAM,ANDHRA_PRADESH,16.5449,81.4932,128.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APBPW000,BAPATLA_AWS400,ANDHRA_PRADESH,15.919,80.4838,4.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APCIA000,CHIRALA,ANDHRA_PRADESH,15.8295,80.3803,91.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APCSP000,CS_PURAM,ANDHRA_PRADESH,15.1627,79.2892,192.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APETC000,SKY_COLLEGE_ETCHERLA,ANDHRA_PRADESH,18.2277,83.834,127.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APGGV000,GANGAVARAM_PORT,ANDHRA_PRADESH,17.6247,83.2283,53.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APGPA000,KV_GOPANNAPALEM_ELURU,ANDHRA_PRADESH,16.7687,81.1191,100.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APGUT000,KH_GOVTDEGCOLLEGE_DHARMAVARAM,ANDHRA_PRADESH,14.4308,77.7065,77.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APKGL000,NAGARALAPETA_KALINGAPATNAM,ANDHRA_PRADESH,18.3334,84.1163,128.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APMCP000,KV_GOPALNAGAR_MACHILIPATNAM,ANDHRA_PRADESH,16.1983,81.1258,101.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APMYL000,MYLAVARAM_COLLEGE_OF _ENGINEER,ANDHRA_PRADESH,16.751,80.6327,80.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APNAK000,NARSAPUR,ANDHRA_PRADESH,16.4365,81.6944,120.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APOPP000,AMBAJIPETA_AWS,ANDHRA_PRADESH,16.602,81.9448,83.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
APYEL000,YELLAMANCHILLI_VSKP,ANDHRA_PRADESH,17.5709,82.8535,119.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARBSS000,BASAR,ARUNACHAL_PRADESH,27.995,94.704,117.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARDDE000,DEED,ARUNACHAL_PRADESH,27.5937,93.5671,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARDET000,ITANAGAR,ARUNACHAL_PRADESH,27.076,93.6043,89.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARDIG000,DIRANG,ARUNACHAL_PRADESH,27.3813,92.2319,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARDPO000,DAPORIJO,ARUNACHAL_PRADESH,27.9883,94.22,81.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARHAY000,HAYULIANG_CIRCLE,ARUNACHAL_PRADESH,27.7987,95.9099,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARKBR000,LONGDING,ARUNACHAL_PRADESH,27.0243,95.1844,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARKGK000,KANGKU,ARUNACHAL_PRADESH,27.5767,94.4999,86.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARKKS000,KALAKTANG,ARUNACHAL_PRADESH,27.1042,92.1205,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARKOQ000,KOLORAING,ARUNACHAL_PRADESH,27.8989,93.352,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARLEK000,LEKANG,ARUNACHAL_PRADESH,27.6386,95.81,55.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARLOD000,LONGDING_NEW,ARUNACHAL_PRADESH,26.8863,95.3257,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARLOT000,NAMSAI_KVK,ARUNACHAL_PRADESH,27.7804,95.9747,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARMII000,MIAO,ARUNACHAL_PRADESH,27.4821,96.1978,37.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARNYA000,NYAPIN,ARUNACHAL_PRADESH,27.7505,93.3989,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARPNG000,PANGIN_CIRCLE,ARUNACHAL_PRADESH,28.2162,94.9955,68.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARPSG000,PASHIGHAT,ARUNACHAL_PRADESH,28.0695,95.3323,29.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARRAB000,RAGA,ARUNACHAL_PRADESH,27.7923,94.0753,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARSEL000,SEPPA_PAMPOLI,ARUNACHAL_PRADESH,27.3178,93.0042,39.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARWAR000,WAKRO,ARUNACHAL_PRADESH,27.7834,96.3498,74.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARYOM000,YOMCHA,ARUNACHAL_PRADESH,28.1297,94.5716,273.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ARZIO000,ZIRO_MANIPOLYANG,ARUNACHAL_PRADESH,27.5298,93.8385,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASAAU000,AAU_HRS,ASSAM,26.103,91.611,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASAGG000,AGIA_AEGCL,ASSAM,26.0962,90.5666,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASAGO000,AGOMANI,ASSAM,26.1969,89.7902,55.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASAMN000,AMINGAON,ASSAM,26.1926,91.6736,9.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASBCL000,BCPL_DIBRUGARH,ASSAM,27.3868,94.8749,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASBJA000,BAJALI_UNIVERSITY,ASSAM,26.5045,91.1854,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASBKV000,BAKULIA,ASSAM,26.0545,93.2009,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASBNC000,BN_COLLEGE,ASSAM,26.024,89.9697,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASBOO000,BOKO_AEGCL,ASSAM,26.0159,91.1833,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASBOQ000,CNB_COLLAGE_BOKAKHAT,ASSAM,26.639,93.592,14.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASBRB000,BARPETA_KVK,ASSAM,26.4421,90.9824,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASBTB000,LAKHIMPUR,ASSAM,27.2808,94.1103,48.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASCAD000,CHANDUBI,ASSAM,25.8733,91.4317,17.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASCIR000,CHIRANG,ASSAM,26.5296,90.5018,36.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASDCO000,DC_OFC_DIBRUGARH,ASSAM,27.4667,94.9116,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASDHB000,DHARAMTUL,ASSAM,26.1689,92.3569,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASDHK000,DHEKIAJULI_AEGCL,ASSAM,26.6928,92.3765,34.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASDHV000,DHUBRI_KVK,ASSAM,26.3238,90.4527,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASDIH000,DIPHU,ASSAM,25.8363,93.4348,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASDOU000,N GHT COLLEGE,ASSAM,26.2023,91.7454,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASDTU000,DOWN_TOWN_UNIVERSITY,ASSAM,26.2036,91.8654,42.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASGAX000,GAURIPUR_AEGCL,ASSAM,26.094,89.9854,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASGHM000,GHORAMARA_AEGCL,ASSAM,26.7622,92.7604,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASGRU000,GARUKHUTI,ASSAM,26.3184,91.8986,54.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASGUT000,GUWAHATI_CITY,ASSAM,26.1642,91.7566,37.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASGUV000,GAUHATI_UNIVERSITY,ASSAM,26.1521,91.6566,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASHAF000,HAFLONG_AEGCL,ASSAM,25.191,93.0181,43.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASHBA000,HABANG_CIRCLE,ASSAM,25.7152,92.2087,632.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASHIL000,ALGAPUR_CIRCLE,ASSAM,24.7543,92.5947,68.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASIIT000,IIT GUWAHATI,ASSAM,26.1944,91.6924,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASISS000,IASST_KAMRUP,ASSAM,26.1111,91.6864,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASKHQ000,KHERONIGHAT,ASSAM,25.8495,92.8816,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASKIK000,KHONIKAR,ASSAM,27.434,94.9271,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASKLO000,KALAKSHETRA,ASSAM,26.1313,91.8237,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASKME000,KAMPUR,ASSAM,26.1625,92.6646,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASKMK000,KAMAKHYA,ASSAM,26.1036,91.5896,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASLAO000,LAHOWAL,ASSAM,27.4686,94.9883,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASLKE000,LKHEP,ASSAM,25.6657,92.7825,40.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASLUM000,LUMDING,ASSAM,25.75,93.1779,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASMJU000,MAJULI,ASSAM,26.9778,94.1445,58.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASMRE000,MARGHERITA,ASSAM,27.2954,95.6564,81.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASMRY000,MARIYANI_AEGCL,ASSAM,26.6318,94.3357,40.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASNLB000,NALBARI_KVK,ASSAM,26.4707,91.4285,26.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASNTP000,NTPS_APDCL,ASSAM,27.1791,95.3749,64.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASNWI000,NERIWALAM,ASSAM,26.6405,92.817,13.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASPNC000,PANCHGRAM_AEGCL,ASSAM,24.8663,92.5938,54.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASROW000,ROWTA_AEGCL,ASSAM,26.7224,92.1909,84.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASRUP000,RUPAI_AEGCL,ASSAM,27.5989,95.566,48.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASSAF000,SAMAGURI_AEGCL,ASSAM,26.4055,92.843,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASSBP000,SIVSAGAR_AEGCL,ASSAM,27.0212,94.6722,28.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASSIG000,HAZO,ASSAM,26.2556,91.5645,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
ASSLA000,SALAKATI_AEGCL,ASSAM,26.4407,90.368,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
