candidate,threshold,k,n,eligible,tp,fp,fn,tn,precision,recall,f1,predicted_incidents,true_positive_predicted_incidents,false_positive_predicted_incidents,true_fault_episodes,detected_fault_episodes,incident_precision,episode_recall,incident_f1,false_alert_incidents_per_station_day,observed_station_days,median_detection_latency_minutes,p90_detection_latency_minutes,rows,stations,fault_rows,weather_rows,fault_auprc,brier_score,ece_10_bin,weather_rows_flagged_as_fault,weather_false_fault_rate,persistence_k,persistence_n
blend_25tcn,0.7200000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.7200000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.74,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.74,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.74,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.76,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.76,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.76,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.78,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.78,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.78,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.8,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.8,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.8,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.8200000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.8200000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.8200000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.8400000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.8400000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.8400000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.86,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.86,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.86,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.88,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.88,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.88,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.9,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.9,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.9,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.92,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.92,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.92,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.9400000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.9400000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.9400000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.9600000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.9600000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.9600000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.98,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.98,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.98,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_50tcn,0.02,1,1,False,278,959,154,59210,0.22473726758286175,0.6435185185185185,0.3331336129418814,373,38,335,38,32,0.10187667560321716,0.8421052631578947,0.18176382660687593,0.1366231647634584,2452,0.0,540.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,8,0.05,1,1
blend_50tcn,0.02,2,3,False,249,827,183,59342,0.23141263940520446,0.5763888888888888,0.3302387267904509,181,17,164,38,14,0.09392265193370165,0.3684210526315789,0.14968553459119496,0.06688417618270799,2452,495.0,1242.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,6,0.0375,2,3
blend_50tcn,0.02,3,5,False,238,728,194,59441,0.2463768115942029,0.5509259259259259,0.3404864091559371,126,14,112,38,12,0.1111111111111111,0.3157894736842105,0.1643835616438356,0.04567699836867863,2452,540.0,1419.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,5,0.03125,3,5
blend_50tcn,0.04,1,1,False,183,124,249,60045,0.5960912052117264,0.4236111111111111,0.4952638700947226,68,31,37,38,25,0.45588235294117646,0.6578947368421053,0.5385684503127172,0.015089722675367047,2452,0.0,648.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.04,2,3,False,159,121,273,60048,0.5678571428571428,0.3680555555555556,0.4466292134831461,36,13,23,38,11,0.3611111111111111,0.2894736842105263,0.32134831460674157,0.009380097879282219,2452,660.0,1620.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.04,3,5,False,147,120,285,60049,0.550561797752809,0.3402777777777778,0.4206008583690987,28,9,19,38,9,0.32142857142857145,0.23684210526315788,0.2727272727272727,0.007748776508972268,2452,690.0,1818.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.06,1,1,False,136,37,296,60132,0.7861271676300579,0.3148148148148148,0.4495867768595041,38,27,11,38,22,0.7105263157894737,0.5789473684210527,0.6380236305048336,0.004486133768352365,2452,0.0,1542.0000000000016,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.06,2,3,False,115,41,317,60128,0.7371794871794872,0.2662037037037037,0.391156462585034,20,10,10,38,8,0.5,0.21052631578947367,0.2962962962962963,0.004078303425774877,2452,660.0,1998.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.06,3,5,False,109,36,323,60133,0.7517241379310344,0.2523148148148148,0.3778162911611785,12,7,5,38,7,0.5833333333333334,0.18421052631578946,0.27999999999999997,0.0020391517128874386,2452,810.0,2076.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.08,1,1,True,112,20,320,60149,0.8484848484848485,0.25925925925925924,0.3971631205673759,23,20,3,38,19,0.8695652173913043,0.5,0.634920634920635,0.0012234910277324632,2452,0.0,773.9999999999999,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.08,2,3,False,93,27,339,60142,0.775,0.2152777777777778,0.33695652173913043,12,7,5,38,7,0.5833333333333334,0.18421052631578946,0.27999999999999997,0.0020391517128874386,2452,570.0,1440.0000000000005,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.08,3,5,False,87,30,345,60139,0.7435897435897436,0.2013888888888889,0.31693989071038253,10,6,4,38,6,0.6,0.15789473684210525,0.25,0.0016313213703099511,2452,705.0,1605.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.1,1,1,True,98,15,334,60154,0.8672566371681416,0.22685185185185186,0.3596330275229358,18,17,1,38,16,0.9444444444444444,0.42105263157894735,0.582441113490364,0.0004078303425774878,2452,0.0,570.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.1,2,3,False,82,22,350,60147,0.7884615384615384,0.18981481481481483,0.3059701492537314,8,5,3,38,5,0.625,0.13157894736842105,0.21739130434782608,0.0012234910277324632,2452,600.0,756.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.1,3,5,False,77,27,355,60142,0.7403846153846154,0.17824074074074073,0.28731343283582084,8,4,4,38,4,0.5,0.10526315789473684,0.17391304347826086,0.0016313213703099511,2452,645.0,807.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.12000000000000001,1,1,True,87,10,345,60159,0.8969072164948454,0.2013888888888889,0.3289224952741021,18,17,1,38,15,0.9444444444444444,0.39473684210526316,0.5567685589519651,0.0004078303425774878,2452,0.0,624.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.12000000000000001,2,3,False,73,16,359,60153,0.8202247191011236,0.16898148148148148,0.2802303262955854,9,6,3,38,5,0.6666666666666666,0.13157894736842105,0.21978021978021978,0.0012234910277324632,2452,600.0,798.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.12000000000000001,3,5,False,68,19,364,60150,0.7816091954022989,0.1574074074074074,0.26204238921001927,8,5,3,38,4,0.625,0.10526315789473684,0.18018018018018017,0.0012234910277324632,2452,675.0,888.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.13999999999999999,1,1,True,76,4,356,60165,0.95,0.17592592592592593,0.29687500000000006,15,14,1,38,14,0.9333333333333333,0.3684210526315789,0.5283018867924527,0.0004078303425774878,2452,0.0,672.0000000000001,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.13999999999999999,2,3,True,62,9,370,60160,0.8732394366197183,0.14351851851851852,0.246520874751491,5,4,1,38,4,0.8,0.10526315789473684,0.18604651162790697,0.0004078303425774878,2452,570.0,720.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.13999999999999999,3,5,False,58,12,374,60157,0.8285714285714286,0.13425925925925927,0.23107569721115537,5,3,2,38,3,0.6,0.07894736842105263,0.1395348837209302,0.0008156606851549756,2452,750.0,870.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.16,1,1,True,70,3,362,60166,0.958904109589041,0.16203703703703703,0.2772277227722772,12,11,1,38,11,0.9166666666666666,0.2894736842105263,0.43999999999999995,0.0004078303425774878,2452,0.0,630.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.16,2,3,True,59,8,373,60161,0.8805970149253731,0.13657407407407407,0.23647294589178358,5,4,1,38,4,0.8,0.10526315789473684,0.18604651162790697,0.0004078303425774878,2452,600.0,741.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.16,3,5,False,55,11,377,60158,0.8333333333333334,0.12731481481481483,0.2208835341365462,5,3,2,38,3,0.6,0.07894736842105263,0.1395348837209302,0.0008156606851549756,2452,780.0,876.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.18,1,1,True,58,3,374,60166,0.9508196721311475,0.13425925925925927,0.23529411764705882,14,13,1,38,11,0.9285714285714286,0.2894736842105263,0.44135802469135804,0.0004078303425774878,2452,0.0,720.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.18,2,3,True,47,7,385,60162,0.8703703703703703,0.1087962962962963,0.1934156378600823,6,5,1,38,4,0.8333333333333334,0.10526315789473684,0.18691588785046728,0.0004078303425774878,2452,690.0,963.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.18,3,5,False,44,7,388,60162,0.8627450980392157,0.10185185185185185,0.18219461697722567,5,3,2,38,2,0.6,0.05263157894736842,0.09677419354838708,0.0008156606851549756,2452,795.0,975.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.19999999999999998,1,1,True,34,2,398,60167,0.9444444444444444,0.0787037037037037,0.1452991452991453,11,10,1,38,9,0.9090909090909091,0.23684210526315788,0.3757828810020877,0.0004078303425774878,2452,0.0,804.0000000000001,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.19999999999999998,2,3,False,25,5,407,60164,0.8333333333333334,0.05787037037037037,0.10822510822510822,4,3,1,38,3,0.75,0.07894736842105263,0.14285714285714285,0.0004078303425774878,2452,870.0,1110.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.19999999999999998,3,5,False,23,4,409,60165,0.8518518518518519,0.05324074074074074,0.10021786492374728,3,2,1,38,2,0.6666666666666666,0.05263157894736842,0.09756097560975609,0.0004078303425774878,2452,1050.0,1170.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.22,1,1,True,29,0,403,60169,1.0,0.06712962962962964,0.12581344902386118,8,8,0,38,7,1.0,0.18421052631578946,0.3111111111111111,0.0,2452,0.0,768.0000000000002,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.22,2,3,True,22,2,410,60167,0.9166666666666666,0.05092592592592592,0.09649122807017542,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,900.0,1164.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.22,3,5,True,20,2,412,60167,0.9090909090909091,0.046296296296296294,0.08810572687224669,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,1110.0,1254.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.24,1,1,True,24,0,408,60169,1.0,0.05555555555555555,0.10526315789473684,6,6,0,38,6,1.0,0.15789473684210525,0.2727272727272727,0.0,2452,0.0,450.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.24,2,3,True,18,2,414,60167,0.9,0.041666666666666664,0.07964601769911504,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,480.0,840.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.24,3,5,True,16,2,416,60167,0.8888888888888888,0.037037037037037035,0.07111111111111111,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,960.0,960.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.26,1,1,True,23,0,409,60169,1.0,0.05324074074074074,0.1010989010989011,6,6,0,38,6,1.0,0.15789473684210525,0.2727272727272727,0.0,2452,0.0,465.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.26,2,3,True,17,2,415,60167,0.8947368421052632,0.03935185185185185,0.07538802660753881,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,495.0,867.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.26,3,5,True,15,2,417,60167,0.8823529411764706,0.034722222222222224,0.066815144766147,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,990.0,990.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.28,1,1,True,21,0,411,60169,1.0,0.04861111111111111,0.09271523178807947,5,5,0,38,5,1.0,0.13157894736842105,0.23255813953488372,0.0,2452,0.0,576.0000000000001,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.28,2,3,True,16,2,416,60167,0.8888888888888888,0.037037037037037035,0.07111111111111111,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,510.0,894.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.28,3,5,True,14,2,418,60167,0.875,0.032407407407407406,0.06249999999999999,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1020.0,1020.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.30000000000000004,1,1,True,19,0,413,60169,1.0,0.04398148148148148,0.08425720620842574,5,5,0,38,5,1.0,0.13157894736842105,0.23255813953488372,0.0,2452,0.0,612.0000000000001,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.30000000000000004,2,3,True,14,2,418,60167,0.875,0.032407407407407406,0.06249999999999999,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,540.0,948.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.30000000000000004,3,5,True,12,2,420,60167,0.8571428571428571,0.027777777777777776,0.05381165919282511,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1080.0,1080.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.32,1,1,True,17,0,415,60169,1.0,0.03935185185185185,0.0757238307349666,5,5,0,38,5,1.0,0.13157894736842105,0.23255813953488372,0.0,2452,0.0,648.0000000000001,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.32,2,3,True,12,2,420,60167,0.8571428571428571,0.027777777777777776,0.05381165919282511,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,570.0,1002.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.32,3,5,True,10,2,422,60167,0.8333333333333334,0.023148148148148147,0.04504504504504504,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1140.0,1140.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.34,1,1,True,16,0,416,60169,1.0,0.037037037037037035,0.07142857142857142,5,5,0,38,5,1.0,0.13157894736842105,0.23255813953488372,0.0,2452,0.0,666.0000000000001,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.34,2,3,True,11,2,421,60167,0.8461538461538461,0.02546296296296296,0.04943820224719101,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,585.0,1029.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.34,3,5,True,9,2,423,60167,0.8181818181818182,0.020833333333333332,0.04063205417607223,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1170.0,1170.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.36000000000000004,1,1,True,14,0,418,60169,1.0,0.032407407407407406,0.06278026905829596,4,4,0,38,4,1.0,0.10526315789473684,0.1904761904761905,0.0,2452,0.0,798.0000000000002,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.36000000000000004,2,3,True,10,2,422,60167,0.8333333333333334,0.023148148148148147,0.04504504504504504,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,600.0,1056.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.36000000000000004,3,5,True,8,2,424,60167,0.8,0.018518518518518517,0.03619909502262444,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1200.0,1200.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.38,1,1,True,11,0,421,60169,1.0,0.02546296296296296,0.04966139954853273,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,0.0,960.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
blend_50tcn,0.38,2,3,True,8,2,424,60167,0.8,0.018518518518518517,0.03619909502262444,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,630.0,1110.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,2,3
blend_50tcn,0.38,3,5,True,6,2,426,60167,0.75,0.013888888888888888,0.02727272727272727,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1260.0,1260.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,3,5
blend_50tcn,0.4,1,1,True,8,0,424,60169,1.0,0.018518518518518517,0.03636363636363636,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,0.0,1032.0,60601,20,432,160,0.4791339854123972,0.006272281181468723,0.0021229629878417836,0,0.0,1,1
